CustomerID,Recency,Frequency,Monetary,Cluster,Cluster_Final,PC1,PC2
12422.0,96,3,803.5600000000001,3,Cluster_3,-0.1231180789707651,0.5515112879450426
12423.0,1,8,1859.31,0,Cluster_0,2.6027909698111693,-1.2963002546463471
12424.0,163,2,1760.96,3,Cluster_3,-0.21453113790128248,1.0770088495382464
12425.0,78,1,777.2,3,Cluster_3,-0.7496639261520293,0.12205232364156655
12426.0,195,1,582.73,4,Cluster_4,-1.2453832371433327,0.5969482345531781
12427.0,22,3,825.8,2,Cluster_2,0.44528913335086123,-0.36692555676334876
12428.0,26,9,7956.46,0,Cluster_0,2.4402746551866263,0.9912767377257793
12429.0,9,4,3750.4,2,Cluster_2,1.7535702206968617,-0.22589713677521778
12430.0,43,1,256.4,1,Cluster_1,-1.0842014720973994,-0.685337982631395
12431.0,36,15,6419.95,0,Cluster_0,2.6772924487818686,1.303944787476614
12432.0,43,5,5059.32,0,Cluster_0,1.5153199536885174,0.9214175333149683
12433.0,1,7,13375.87,0,Cluster_0,3.4844300475290693,-0.5785217375776552
12434.0,85,2,806.14,3,Cluster_3,-0.36098489711288967,0.3571778565441093
12435.0,80,2,7829.89,3,Cluster_3,0.8124180911436544,1.2008714618649514
12436.0,100,1,509.01,4,Cluster_4,-1.0582427837280899,0.116556370112616
12437.0,2,18,4951.41,0,Cluster_0,3.6847163575899855,-0.34818867727488945
12438.0,14,2,2906.85,2,Cluster_2,0.9607719633355424,-0.2723901683376534
12441.0,367,1,173.55,4,Cluster_4,-2.099275479583683,0.5348251845700235
12442.0,3,1,172.06,1,Cluster_1,-0.3611392282449975,-2.3873510363026926
12444.0,21,5,5005.46,0,Cluster_0,1.7770079903403153,0.46983088837772224
12445.0,22,1,133.4,1,Cluster_1,-1.163179000181342,-1.356400251140642
12446.0,58,1,1002.31,3,Cluster_3,-0.5085552085077106,0.032281062135635
12447.0,243,1,476.49,4,Cluster_4,-1.431494775176888,0.6603402824551213
12448.0,44,1,449.45,1,Cluster_1,-0.8095677571802496,-0.45353010205522937
12449.0,22,4,4067.29,2,Cluster_2,1.4736597445988615,0.3432408010477513
12450.0,156,2,197.88,4,Cluster_4,-1.3020502268255587,0.2017721102736926
12451.0,11,5,9035.52,0,Cluster_0,2.3095340207253097,0.3078773055891892
12452.0,17,2,430.57,1,Cluster_1,-0.07523862548202463,-0.8954846730088148
12453.0,134,1,707.09,4,Cluster_4,-1.0039396662542956,0.43127172181635753
12454.0,56,1,3528.34,3,Cluster_3,0.1414719328735915,0.498432211796431
12455.0,73,6,2466.86,3,Cluster_3,1.104653029179593,1.0413326464623682
12456.0,44,3,3181.04,3,Cluster_3,0.868905901101293,0.5896425998603576
12457.0,66,7,2363.23,3,Cluster_3,1.2539198289682343,1.0152451139629004
12458.0,71,2,947.4,3,Cluster_3,-0.21087107167881672,0.3051088602801514
12461.0,94,2,826.88,3,Cluster_3,-0.386495160605035,0.4312766446355196
12462.0,19,2,1189.59,2,Cluster_2,0.3978687297466866,-0.4334318848603792
12463.0,53,4,1344.78,3,Cluster_3,0.5847513704588775,0.4646128994654973
12464.0,10,8,1212.05,2,Cluster_2,1.7293983268451731,-0.3619141748558308
12465.0,17,2,742.1899999999999,2,Cluster_2,0.19990789393778652,-0.6844324749595503
12468.0,188,2,729.5400000000001,3,Cluster_3,-0.7148878973492779,0.8267309945986118
12472.0,32,7,6572.11,0,Cluster_0,2.0444562611298216,0.9551616384916917
12473.0,29,5,3928.05,0,Cluster_0,1.5348143043398939,0.5759396974434637
12474.0,17,18,7324.09,0,Cluster_0,3.1924136409412434,0.9603996344292741
12475.0,54,1,723.38,1,Cluster_1,-0.6464027772176892,-0.13952413266548058
12476.0,16,11,6816.42,0,Cluster_0,2.72144262118409,0.7073151407022628
12477.0,23,6,13219.74,0,Cluster_0,2.3882351095500227,0.9662287188145628
12478.0,4,1,680.99,1,Cluster_1,0.24710257704598426,-1.710798141661579
12479.0,11,1,527.2,1,Cluster_1,-0.21962195876186338,-1.2449041236073852
12480.0,28,4,3281.63,2,Cluster_2,1.2757092546106976,0.4095488248076204
12481.0,23,10,5579.82,0,Cluster_0,2.400775351201977,0.8165408671308245
12483.0,17,8,2484.98,0,Cluster_0,1.9028559109076573,0.23460295264204334
12484.0,33,6,4527.32,0,Cluster_0,1.7116230432752917,0.7750195676725695
12488.0,10,3,1298.66,2,Cluster_2,0.9584885270137911,-0.6674226567360803
12489.0,336,1,334.93,4,Cluster_4,-1.7339408238230263,0.732240411984243
12490.0,5,10,5417.93,0,Cluster_0,2.9200833430595448,-0.08975286029395328
12491.0,39,1,460.4,1,Cluster_1,-0.7520212003974724,-0.5202334997153087
12492.0,63,2,263.21000000000004,1,Cluster_1,-0.8124599727975297,-0.26718693046437325
12493.0,166,2,433.74,4,Cluster_4,-0.9299503792630166,0.5453033051834798
12494.0,16,7,1246.1,2,Cluster_2,1.4586209106419656,-0.11842669342508977
12497.0,82,1,1043.1,3,Cluster_3,-0.61990315743661,0.2680689621693352
12498.0,21,3,403.7000000000001,1,Cluster_1,0.10076028838206956,-0.6730309456793345
12500.0,23,11,4257.82,0,Cluster_0,2.3503828787769323,0.7472190555111384
12501.0,337,1,2169.39,3,Cluster_3,-0.7905814049795408,1.458636313235448
12502.0,96,5,3723.87,3,Cluster_3,1.0555843141049812,1.3127290754403713
12504.0,18,2,482.05,1,Cluster_1,-0.03902633308553509,-0.8168256499286775
12506.0,233,1,73.5,4,Cluster_4,-2.3558125926913602,-0.08804325368429212
12507.0,134,3,1304.81,3,Cluster_3,-0.005343032771994351,0.9529421318270931
12508.0,26,2,397.88,1,Cluster_1,-0.2713602325568329,-0.6643404236460388
12509.0,284,1,176.5,4,Cluster_4,-1.992298070944413,0.3763453052369694
12510.0,143,2,982.57,3,Cluster_3,-0.459543047638356,0.7666795247312059
12512.0,66,2,132.18,1,Cluster_1,-1.1769010737479246,-0.5036218805889338
12513.0,113,1,612.29,4,Cluster_4,-1.0115478616471985,0.26631939694752266
12514.0,267,1,1017.68,4,Cluster_4,-1.0840683478230508,1.0151271688713681
12515.0,353,1,383.7,4,Cluster_4,-1.6842805940687402,0.8166473819542359
12516.0,78,2,1312.06,3,Cluster_3,-0.08192851683092513,0.49133091714156957
12517.0,28,5,2481.6,2,Cluster_2,1.3154730611448242,0.37578866294861657
12518.0,1,5,2056.89,2,Cluster_2,2.250977823812399,-1.4232494585997402
12519.0,64,1,330.84,1,Cluster_1,-1.105971474283884,-0.3348247630306108
12520.0,79,5,2634.26,3,Cluster_3,0.9546548891164652,1.0539770222125717
12521.0,143,1,599.68,4,Cluster_4,-1.1120887836917615,0.40905222864742313
12522.0,39,2,192.72,1,Cluster_1,-0.7884417811007939,-0.6910804719596438
12523.0,19,11,1789.77,0,Cluster_0,1.9820711330703695,0.2931227016682022
12524.0,9,8,4485.72,0,Cluster_0,2.4282654740782474,0.08445888903404633
12526.0,1,3,1316.66,2,Cluster_2,1.6223780855431147,-1.762508884802856
12527.0,82,3,348.71000000000004,3,Cluster_3,-0.48483873596277544,0.12736366117695344
12528.0,9,6,1933.48,2,Cluster_2,1.752652284520511,-0.34519440831640563
12530.0,60,4,1662.28,3,Cluster_3,0.6450092713147156,0.6255435211381655
12531.0,15,1,125.22,1,Cluster_1,-1.0551211181652456,-1.615041595525255
12532.0,30,1,349.83000000000004,1,Cluster_1,-0.7924864596716338,-0.7911496616490516
12534.0,131,1,1089.18,3,Cluster_3,-0.7768283653907213,0.5843292891625543
12535.0,92,2,716.35,3,Cluster_3,-0.4508406877493597,0.361896164612243
12536.0,43,3,12601.830000000002,3,Cluster_3,1.5743386615723218,1.1095984860991799
12538.0,29,1,363.95,1,Cluster_1,-0.7598757936721101,-0.79699377380969
12539.0,22,4,5568.35,2,Cluster_2,1.6326437416289563,0.4651900886440941
12540.0,20,17,13400.24,0,Cluster_0,3.3850682659448004,1.2723026806249491
12541.0,30,3,981.18,2,Cluster_2,0.41744310127639006,-0.10737551521498315
12544.0,36,1,372.7,1,Cluster_1,-0.8286977565691646,-0.6524175525840928
12545.0,75,2,1000.39,3,Cluster_3,-0.204183304102523,0.36112098281870886
12546.0,47,2,1161.5,3,Cluster_3,0.048419127839456934,0.12241832318305779
12547.0,198,2,207.8,4,Cluster_4,-1.3687603702256845,0.3736962512119279
12548.0,166,1,95.2,4,Cluster_4,-2.0964157565459893,-0.20652803219038543
12550.0,79,1,964.83,3,Cluster_3,-0.6451635788406989,0.21404751261007707
12551.0,358,1,168.0,4,Cluster_4,-2.1060915041340023,0.50629496446936
12552.0,39,2,437.82,1,Cluster_1,-0.3745108627205649,-0.37357316585629113
12553.0,8,10,3692.28,0,Cluster_0,2.569757178269493,0.023108188817395153
12556.0,50,2,599.56,3,Cluster_3,-0.30928936533727563,-0.09490999131380495
12557.0,16,5,11990.96,0,Cluster_0,2.318557330208949,0.6425874116461238
12558.0,8,1,269.96,1,Cluster_1,-0.44667303631006633,-1.6897999056782345
12559.0,311,2,561.71,4,Cluster_4,-1.0401831475285748,1.0489403348422024
12560.0,5,3,2134.01,2,Cluster_2,1.4433397333590765,-0.8659453970280758
12561.0,303,1,238.85,4,Cluster_4,-1.8647713489492481,0.5349018729255246
12562.0,8,7,3781.74,0,Cluster_0,2.2654254446131032,-0.09808828626960801
12564.0,261,1,456.9,4,Cluster_4,-1.4801297706827656,0.6900180680559032
12565.0,289,1,145.92,4,Cluster_4,-2.0947189566029616,0.3141502050313006
12566.0,86,1,351.65,4,Cluster_4,-1.1875189195533513,-0.12302802437387653
12567.0,23,10,9401.28,0,Cluster_0,2.6648326666232185,1.0190870485186754
12571.0,40,2,519.61,1,Cluster_1,-0.2975056564111777,-0.2912679984715903
12572.0,9,2,1020.42,2,Cluster_2,0.5873915550033664,-0.9403731333003177
12573.0,227,1,160.54000000000002,4,Cluster_4,-1.9540052411975546,0.19571929394312293
12574.0,316,1,218.45,4,Cluster_4,-1.9259059014657873,0.5274157452427344
12576.0,36,5,1315.83,2,Cluster_2,0.9006039168721354,0.28683254877262865
12577.0,35,3,626.6,3,Cluster_3,0.1330953791031325,-0.184762370540779
12578.0,21,2,2794.51,2,Cluster_2,0.793240365368246,-0.040464873508896715
12579.0,78,1,440.42,1,Cluster_1,-1.0366889775819323,-0.0981113481621718
12580.0,247,1,415.7,4,Cluster_4,-1.5066973472614555,0.6179585104242731
12581.0,40,1,197.71,1,Cluster_1,-1.1879932571025607,-0.831409518779174
12582.0,239,2,511.36,4,Cluster_4,-0.9865331161370331,0.8431838138086816
12583.0,3,15,7281.38,0,Cluster_0,3.598283510724162,-0.08318152394358132
12584.0,4,9,2338.15,0,Cluster_0,2.470343072373142,-0.5727162065737019
12585.0,234,2,2040.1,3,Cluster_3,-0.27870222158028674,1.3663150283306118
12586.0,17,1,196.94000000000003,1,Cluster_1,-0.8727375771560504,-1.364298891738577
12587.0,8,1,144.0,1,Cluster_1,-0.7631862767425366,-1.932582606494614
12588.0,39,1,214.9,1,Cluster_1,-1.1364767010434194,-0.8151315730565748
12589.0,29,2,646.68,1,Cluster_1,-0.06657361051998309,-0.4081040879162818
12590.0,211,2,9864.26,3,Cluster_3,0.5585676907593791,1.9116143518470832
12591.0,317,1,452.85,4,Cluster_4,-1.559272298630742,0.8116075358179821
12592.0,92,2,437.6,3,Cluster_3,-0.6998931455649504,0.17085951707481645
12593.0,109,3,418.1,3,Cluster_3,-0.5017388077498948,0.37944939853908816
12594.0,38,10,3338.2200000000003,0,Cluster_0,1.9536860309212531,0.9305069393501229
12596.0,51,2,618.27,3,Cluster_3,-0.30124164617175897,-0.0704627465831942
12597.0,19,4,3811.22,2,Cluster_2,1.494606681914403,0.22777934475206427
12598.0,10,8,3023.08,0,Cluster_0,2.1918227161191606,-0.007209765024809325
12599.0,29,7,1032.58,2,Cluster_2,1.144681745641396,0.17529045432799778
12600.0,29,10,2599.04,0,Cluster_0,1.9281246517239925,0.6639910005685555
12601.0,190,5,577.0600000000001,3,Cluster_3,-0.14867490601649175,1.0266461916469507
12602.0,59,1,153.12,1,Cluster_1,-1.463364668179738,-0.6842921641114759
12603.0,22,1,739.1999999999999,1,Cluster_1,-0.29950197150892044,-0.6939134579573604
12604.0,79,2,254.18,1,Cluster_1,-0.9160527201838915,-0.1366494726412882
12607.0,60,1,1579.51,3,Cluster_3,-0.2913492556370855,0.23026237315190992
12609.0,78,3,1126.85,3,Cluster_3,0.12697067261723669,0.5501712849222787
12610.0,23,5,2099.54,2,Cluster_2,1.303800782952947,0.18874121169030827
12611.0,52,1,1193.32,3,Cluster_3,-0.3790062860818868,0.030724121428543492
12612.0,74,1,704.0400000000001,1,Cluster_1,-0.7796206635643967,0.050174983483158596
12613.0,57,5,3344.38,3,Cluster_3,1.1993628975017259,0.9390413763886012
12614.0,278,1,315.6,4,Cluster_4,-1.691160096563926,0.587310353516963
12615.0,2,4,2291.19,2,Cluster_2,1.968143267157572,-1.1943575684785694
12616.0,95,2,713.3,3,Cluster_3,-0.46523203498596094,0.38073568120204937
12617.0,29,1,352.98,1,Cluster_1,-0.7753258694433455,-0.8088448139697574
12618.0,22,1,177.31,1,Cluster_1,-1.0200664956049577,-1.2466252529946666
12619.0,16,9,3641.24,0,Cluster_0,2.22292372762291,0.3891854451590949
12620.0,15,3,1339.41,2,Cluster_2,0.8297287283614565,-0.41356724310718473
12621.0,2,20,13689.67,0,Cluster_0,4.298923210837701,0.08766559291357458
12622.0,232,1,180.1,4,Cluster_4,-1.904504371374897,0.25410407671782337
12623.0,276,1,305.1,4,Cluster_4,-1.7054615076013233,0.5695699237938213
12624.0,106,2,641.13,3,Cluster_3,-0.5609547491942918,0.4094015002513029
12625.0,212,2,2683.82,3,Cluster_3,-0.10205488889217419,1.4093099340285915
12626.0,23,9,6620.48,0,Cluster_0,2.392622197502142,0.8438800306146143
12627.0,11,7,4478.53,0,Cluster_0,2.240154714259954,0.1532630806814825
12628.0,4,3,786.46,2,Cluster_2,1.008677786807425,-1.3709359281220794
12630.0,10,2,1270.88,2,Cluster_2,0.6616808272726636,-0.7936935861088068
12631.0,57,1,640.5,1,Cluster_1,-0.7283790196335695,-0.15242307861999452
12633.0,59,4,2163.98,3,Cluster_3,0.7848306846088605,0.7172384765401462
12635.0,90,2,1689.18,3,Cluster_3,-0.00861165318389794,0.6806503161532433
12637.0,67,8,6002.9,0,Cluster_0,1.8370353360214522,1.4349546087367313
12638.0,33,1,671.69,1,Cluster_1,-0.4985363347623773,-0.4787422669079672
12639.0,239,1,486.1,4,Cluster_4,-1.4150379617775437,0.6574079460993594
12640.0,24,3,1174.58,2,Cluster_2,0.5913272552702439,-0.1764366639267913
12641.0,115,1,185.9,4,Cluster_4,-1.6197833985120902,-0.18386278071682716
12642.0,25,3,1013.26,2,Cluster_2,0.5014929389011623,-0.2084341120478837
12643.0,128,6,3344.64,3,Cluster_3,1.044543997842006,1.5182352876057263
12644.0,130,1,477.91,4,Cluster_4,-1.1903143874717117,0.2600066126908968
12645.0,34,4,1775.18,2,Cluster_2,0.8923275234614199,0.2924488941769068
12646.0,5,2,1346.97,2,Cluster_2,0.9246696475083115,-1.162396724654178
12647.0,22,12,3722.82,0,Cluster_0,2.378364528636043,0.7004180722764733
12648.0,155,1,318.05,4,Cluster_4,-1.463231666176127,0.2150343018652605
12649.0,107,3,623.51,3,Cluster_3,-0.292754630365101,0.5224832843795243
12650.0,3,1,314.44,1,Cluster_1,-0.057234797575041525,-2.154239971605044
12651.0,335,1,114.0,4,Cluster_4,-2.2754581265903044,0.31407076788182714
12652.0,331,1,919.98,4,Cluster_4,-1.21763084142631,1.1142105625392877
12653.0,149,2,2209.85,3,Cluster_3,-0.06525707113288817,1.1075353664429144
12654.0,11,5,601.98,2,Cluster_2,0.9390989337143804,-0.7433202091290955
12656.0,17,5,4051.17,0,Cluster_0,1.7472811347503219,0.25817914651658713
12657.0,11,4,1643.18,2,Cluster_2,1.2657306553451046,-0.42851494541791396
12658.0,19,1,686.05,1,Cluster_1,-0.2833653639635148,-0.8130646962407307
12659.0,30,1,91.68,1,Cluster_1,-1.466352519247251,-1.3080412195147495
12660.0,11,1,245.1,1,Cluster_1,-0.6062476798040576,-1.5414668728669407
12662.0,1,11,3849.78,0,Cluster_0,3.256958780274732,-0.8959148751903098
12664.0,8,9,4881.88,0,Cluster_0,2.6163967498490504,0.09247632338070315
12665.0,325,1,63.0,4,Cluster_4,-2.560490145805843,0.06700190527143875
12667.0,58,1,620.13,1,Cluster_1,-0.7513017672971719,-0.15391862125284395
12668.0,12,4,3807.15,2,Cluster_2,1.6600685933361736,-0.05070893600537004
12669.0,151,3,2744.03,3,Cluster_3,0.3250641854272659,1.3180012106133385
12670.0,10,5,2996.05,2,Cluster_2,1.7843666738503778,-0.17684006699236796
12672.0,330,1,225.9,4,Cluster_4,-1.9256590276459744,0.568275920883281
12673.0,5,2,610.52,2,Cluster_2,0.5245426348366239,-1.4693156916878753
12674.0,39,4,1970.6,3,Cluster_3,0.8937114296670515,0.419175787768633
12676.0,25,6,1331.39,2,Cluster_2,1.1956902910577263,0.12681019451862952
12678.0,42,12,17628.46,0,Cluster_0,2.9243435005105245,1.7080603397540477
12679.0,59,4,1113.02,3,Cluster_3,0.44847400100572415,0.4592347861693073
12680.0,1,4,862.81,2,Cluster_2,1.6303558222309535,-1.8350388136968947
12681.0,15,22,13787.54,0,Cluster_0,3.74785928364634,1.2082722294655641
12683.0,4,15,8476.57,0,Cluster_0,3.589224536894854,0.11986842918992517
12684.0,8,7,2283.63,0,Cluster_0,2.0101623189326054,-0.29388885052677544
12685.0,28,6,2863.08,0,Cluster_0,1.5410134224793082,0.49445824411052375
12686.0,372,1,89.14,4,Cluster_4,-2.4390159010331582,0.28692647850216574
12688.0,114,1,4873.81,3,Cluster_3,0.03449824266911098,1.0769122912086548
12689.0,26,2,1247.61,2,Cluster_2,0.3063104580006192,-0.22123589429247448
12690.0,206,1,389.01,4,Cluster_4,-1.470569965096518,0.475605416183193
12691.0,28,6,1035.8,2,Cluster_2,1.026630174675402,0.09989859161100079
12693.0,127,4,855.91,3,Cluster_3,0.02366582894440976,0.8464362067611138
12694.0,70,2,869.67,3,Cluster_3,-0.24877076954754804,0.26287540659980246
12695.0,7,4,582.1,2,Cluster_2,0.8972008305846592,-1.0927772515592566
12697.0,29,3,957.59,2,Cluster_2,0.41777169637327943,-0.13798171426645295
12700.0,8,4,4939.99,2,Cluster_2,1.9336049668692237,-0.18695475903936798
12701.0,80,2,797.71,3,Cluster_3,-0.34321808633724243,0.3144362784692354
12702.0,20,1,219.0,1,Cluster_1,-0.878649749260077,-1.2237638310842476
12703.0,71,1,283.55,1,Cluster_1,-1.223214355953354,-0.32850253171343635
12704.0,7,8,2340.84,0,Cluster_0,2.185111691217592,-0.31205183106727363
12705.0,15,9,6868.29,0,Cluster_0,2.567468393634189,0.5964163952994397
12707.0,292,1,603.42,4,Cluster_4,-1.3826843581783679,0.8700045140084263
12708.0,30,10,2712.91,0,Cluster_0,1.937187833764292,0.7018011984660665
12709.0,15,15,9706.52,0,Cluster_0,3.209585482380758,0.9232970793245275
12710.0,97,3,1149.02,3,Cluster_3,0.05377428870530961,0.6968495734062885
12712.0,29,13,4396.13,0,Cluster_0,2.433752922740279,0.966835020773466
12713.0,1,1,848.55,2,Cluster_2,0.7114105232069309,-2.2169630780960348
12714.0,9,5,4708.86,0,Cluster_0,2.0499250332343077,-0.06283817865819993
12715.0,106,1,343.36,4,Cluster_4,-1.2792984353095753,0.001303633007915376
12716.0,4,2,1053.49,2,Cluster_2,0.8706267494325418,-1.375431947828446
12717.0,151,2,1030.98,3,Cluster_3,-0.45605576173770945,0.8202367054668067
12718.0,71,1,238.25,1,Cluster_1,-1.3109944147865837,-0.39583456411825174
12719.0,5,2,644.95,2,Cluster_2,0.5522710365235769,-1.4480465143173438
12720.0,3,25,5781.73,0,Cluster_0,3.9640057088835343,0.02622478113352815
12721.0,32,6,2656.13,0,Cluster_0,1.453254081414363,0.5487422665893105
12722.0,85,4,997.63,3,Cluster_3,0.254392443893273,0.6491595743524197
12723.0,4,5,725.07,2,Cluster_2,1.3705000382414017,-1.2363092012726606
12724.0,5,4,1031.41,2,Cluster_2,1.2972641466364907,-1.056642521317221
12725.0,371,1,427.8,4,Cluster_4,-1.6484534320235953,0.8908040431846346
12726.0,28,7,2609.1,0,Cluster_0,1.6266959136384507,0.5131167907916204
12727.0,11,7,3980.7,0,Cluster_0,2.1805162653610988,0.10751717862575834
12728.0,71,4,836.33,3,Cluster_3,0.23368172449274682,0.46605895266892033
12729.0,114,1,453.01,4,Cluster_4,-1.1671458662548757,0.15518654669939388
12731.0,24,12,18895.91,0,Cluster_0,3.1684747245476355,1.3849449315203097
12732.0,180,1,236.26,4,Cluster_4,-1.6704511960375594,0.19597068341624296
12733.0,234,1,383.95,4,Cluster_4,-1.5260689964497574,0.5524279621694378
12734.0,353,1,110.4,4,Cluster_4,-2.3116684702970236,0.3354070937374365
12735.0,315,2,779.5699999999999,3,Cluster_3,-0.8794236806311753,1.184240102281694
12736.0,333,1,234.0,4,Cluster_4,-1.9113793581229601,0.5877203122067216
12738.0,372,1,155.35,4,Cluster_4,-2.1602189366951836,0.5007787643935763
12739.0,78,2,1013.04,3,Cluster_3,-0.21274713168506218,0.39098599448383503
12740.0,64,1,427.6,1,Cluster_1,-0.9764421134510283,-0.23546876763828042
12743.0,134,2,540.13,3,Cluster_3,-0.7371596083895408,0.4929959678257309
12744.0,52,7,21279.29,0,Cluster_0,2.456597666901165,1.7171710891320149
12747.0,2,11,4196.01,0,Cluster_0,3.1442969685035465,-0.6007524682120431
12749.0,4,5,4090.88,0,Cluster_0,2.245827103875392,-0.5648862023424227
12750.0,129,1,275.88,4,Cluster_4,-1.4647386974526766,0.042296917776069906
12752.0,81,1,4366.78,3,Cluster_3,0.10923172003067338,0.8159473609431862
12753.0,23,6,21429.39,0,Cluster_0,2.632755386013989,1.153788939180622
12754.0,236,3,3010.74,3,Cluster_3,0.20083965746478463,1.6407283201926102
12755.0,281,2,3811.95,3,Cluster_3,-0.03261039036953355,1.7266621257623604
12756.0,87,1,112.07999999999998,4,Cluster_4,-1.76769781244795,-0.5573010225630443
12757.0,16,13,7834.650000000001,0,Cluster_0,2.945090673129523,0.8245332186549325
12758.0,117,2,2791.59,3,Cluster_3,0.1454594002619257,1.0433505246115167
12759.0,52,3,1531.44,3,Cluster_3,0.43596931871923894,0.41154731377159
12762.0,8,2,1898.52,2,Cluster_2,0.9420604680183517,-0.7674769449025841
12763.0,138,2,494.08,3,Cluster_3,-0.7934356186848238,0.4773083363804504
12764.0,317,1,1693.88,3,Cluster_3,-0.8922649323089296,1.3232381065920986
12766.0,4,7,6989.63,0,Cluster_0,2.802815972246874,-0.2390423049152474
12769.0,239,1,1143.6,3,Cluster_3,-0.9825458689305375,0.9891526726063923
12770.0,211,1,1351.45,3,Cluster_3,-0.8502714207726777,0.973869307585184
